idcom,latitude,longitude,distance_m,duration_sec
1130,45.18703079223633,7.719508647918701,315503,239697
1131,45.22773742675781,7.283967018127441,300333,231912
1132,45.48622512817383,7.822881698608398,353527,267837
1133,45.32015609741211,7.601057052612305,321473,243877
1134,45.43630599975586,7.410622119903565,356013,268612
1135,45.23047637939453,7.726189613342285,320909,243630
1136,44.84555053710938,7.636322498321533,319041,242167
1137,45.44543838500977,7.808642387390137,347438,263383
1138,45.44244003295898,7.782853126525879,346510,261965
1139,44.81894683837891,7.242929935455322,314295,244539
1140,44.79513168334961,7.244077205657959,315878,245667
1141,45.31150054931641,7.770473957061768,332945,252237
1142,44.84961700439453,7.415661334991455,311096,238310
1143,45.35048675537109,8.010129928588867,348383,264120
1144,45.06536102294922,7.879392623901367,324561,247564
1145,44.96852874755859,7.023899555206299,291285,233899
1146,45.25503921508789,7.542596817016602,310208,235225
1147,45.09615325927734,7.107088565826416,265278,201812
1148,45.28420257568359,7.939989566802979,337886,256415
1149,45.1005973815918,7.065755844116211,262375,200169
1150,45.35646438598633,7.869185924530029,340387,258019
1151,45.50920867919922,7.706093311309815,359840,270950
1152,45.28200531005859,7.366596221923828,325383,246196
1153,45.04320907592773,7.917680740356445,327964,249428
1154,45.16885757446289,7.076038837432861,268947,204034
1155,45.30838012695313,7.435131072998047,320682,242784
1156,44.98836898803711,7.702555656433106,310493,236128
1157,45.20452499389648,6.984302997589111,245374,184562
1158,45.06692504882813,7.853288650512695,321994,245578
1159,45.33195114135742,7.834638118743897,335537,254315
1160,45.49346160888672,7.862557411193848,356116,269805
1161,45.23462295532227,7.849847793579102,330320,250741
1162,45.16267013549805,8.015589714050293,336370,255291
1163,45.03499984741211,7.936280727386475,329796,250762
1164,44.99021911621094,7.642189502716065,307171,233547
1166,45.2436408996582,7.567956924438477,309475,234758
1167,45.54220581054688,7.861734390258789,363792,274977
1168,44.9400749206543,7.548954486846924,305096,231967
1169,45.19589996337891,7.03442907333374,252880,191855
1170,45.34296417236328,7.686553001403809,328334,248916
1171,45.00139617919922,7.535806655883789,297783,226586
1172,45.32577514648438,7.853989124298096,337542,255766
1173,44.84889602661133,7.347989082336426,311881,238959
1174,44.87105941772461,7.608658313751221,314484,238844
1175,45.04445648193359,6.799094200134277,232974,179939
1176,45.34413146972656,7.748909950256348,332234,251923
1177,45.45666122436523,7.980190277099609,359573,272176
1178,44.83211135864258,7.583840370178223,317059,240774
1179,45.42290878295898,7.796124458312988,345739,262117
1180,45.07679748535156,7.832797050476074,322280,244865
1181,45.4290885925293,7.851073741912842,348564,264183
1182,45.4539794921875,7.781243801116943,347955,262859
1183,45.01808547973633,7.752771854400635,315159,240041
1184,44.98210525512695,7.188022613525391,288047,225160
1185,45.40697860717773,7.834752082824707,344998,261514
1186,44.92362976074219,7.122166633605957,296945,231080
1187,45.35033416748047,7.639779567718506,327292,248502
1188,45.28704071044922,7.426938056945801,318578,241546
1189,45.11386871337891,7.553895473480225,294760,223937
1190,44.96754837036133,7.247138500213623,301835,232193
1191,44.88134765625,7.350646495819092,307147,235343
1192,45.04428863525391,7.777655601501465,314424,238755
1193,44.92060089111328,7.603516101837158,309953,235660
1194,44.98678207397461,7.449839591979981,295909,224847
1195,44.91591262817383,7.425829410552979,302446,231979
1196,45.44442749023438,8.005294799804688,358514,271524
1197,44.9025993347168,7.842754364013672,326024,247584
1198,44.9503173828125,7.178300380706787,290080,226325
1199,45.43313598632813,7.584110736846924,342985,259209
1200,44.89474487304688,7.267848491668701,302707,236023
1201,44.98354721069336,6.946164608001709,267457,206383
1202,44.88151931762695,7.044536590576172,272568,218279
1203,44.85294723510742,7.897324562072754,333348,252902
1204,44.90112686157227,7.190870761871338,301909,234998
1205,44.86324310302734,7.262338638305664,303727,236622
1206,45.36101150512695,7.617069721221924,328338,249176
1207,45.35563659667969,7.596739292144775,328823,249383
1208,45.42404174804688,7.780900955200195,343254,260135
1209,45.52528381347656,7.827095985412598,357799,270999
1210,45.55700302124023,7.778248310089111,373295,283866
1211,45.05305099487305,7.428300380706787,285851,217427
1212,45.45289611816406,7.479975700378418,354032,267087
1213,45.12294387817383,7.889705657958984,324831,246515
1214,45.03046035766602,7.54425048828125,296697,225619
1215,44.97942733764648,7.888835430145264,325942,248079
1216,45.32612609863281,7.632571697235107,324153,245835
1217,45.30395126342773,7.724907875061035,327353,248288
1218,45.25343322753906,7.702508449554443,320110,242737
1219,45.06674575805664,7.523563385009766,291992,221865
1220,45.19042587280273,7.578337669372559,307333,233009
1221,45.30860900878906,7.574960708618164,318242,241378
1222,44.92094039916992,7.335316181182861,304593,233387
1223,45.40003204345703,7.87052059173584,344053,260856
1224,45.50750732421875,7.498019695281982,355091,267536
1225,45.24633407592773,7.960801124572754,334643,254242
1226,44.77950286865234,7.189777374267578,324659,251928
1227,45.0113410949707,7.127553462982178,279616,217593
1228,45.07492446899414,7.466566562652588,287358,218322
1229,45.15605926513672,7.374773025512695,289588,219476
1230,45.47335433959961,7.738537311553955,350964,264982
1231,45.36144256591797,7.694991111755371,330432,250481
1232,45.07515335083008,6.882638454437256,242399,187103
1233,45.45695114135742,7.842011451721191,350673,265781
1234,44.94094848632813,7.0357666015625,286982,230577
1235,45.44610214233398,7.838636875152588,348882,264466
1236,45.23689270019531,7.785814762115479,323699,245910
1237,45.25473022460938,7.617480278015137,313866,238014
1238,45.38401031494141,7.608283519744873,334466,253876
1239,45.13440704345703,7.21684455871582,265502,202038
1240,45.22999954223633,7.666668891906738,316210,239855
1241,45.02351379394531,7.444931030273438,290861,221127
1242,44.88872528076172,7.23613452911377,297759,232332
1243,45.1384391784668,7.524042129516602,293456,222923
1244,45.33468246459961,7.805859088897705,335576,254380
1245,45.11186981201172,7.178500175476074,268125,203583
1246,45.2980842590332,7.807449340820313,334670,253786
1247,45.39687347412109,7.808801174163818,342275,259061
1248,45.20920181274414,7.640308380126953,314085,238277
1249,45.09717559814453,7.765115737915039,312391,237498
1250,44.92881774902344,7.289319038391113,310532,237661
1251,45.34661483764648,7.664995193481445,327602,248358
1252,45.15213394165039,7.855702877044678,321544,244446
1253,45.159912109375,7.94379186630249,333389,253036
1254,44.86042785644531,7.303052425384522,304491,237449
1255,45.09690093994141,7.359117984771729,277560,211051
1256,45.09368515014648,7.265532970428467,274049,208530
1257,44.9442024230957,7.782954692840576,319476,242770
1258,44.89758682250977,6.92646598815918,253399,194850
1259,45.01759719848633,6.870177745819092,242573,187426
1260,44.88917922973633,7.480417251586914,309270,234991
1261,45.38159942626953,7.845194816589356,342436,259565
1262,45.09893798828125,7.876081466674805,324504,246261
1263,44.96691131591797,6.882066249847412,251692,193821
1264,45.40663909912109,7.992646217346191,353568,267817
1265,45.14566802978516,7.77139949798584,314295,238924
1266,45.56775283813477,7.856626033782959,374742,283128
1267,45.39730834960938,7.526379108428955,345159,260836
1268,45.41666793823242,7.766666889190674,341623,258868
1269,45.3834228515625,7.903051853179932,345717,262064
1270,45.13503646850586,7.076332092285156,254179,193615
1271,45.54159164428711,7.806797981262207,363110,275704
1272,45.07163238525391,7.677824974060059,304066,231213
1274,45.39788436889648,7.762624740600586,338848,256568
1275,44.82442092895508,7.195797920227051,318571,247649
1276,45.02888107299805,7.404919147491455,289110,219707
1277,45.51351928710938,7.68325138092041,363422,273625
1278,45.52472305297852,7.656830310821533,362513,272943
1279,45.2622184753418,7.419986724853516,320394,242183
1280,44.97496032714844,7.744559288024902,314157,238767
1281,45.04953765869141,7.007762908935547,267931,207310
1282,45.22796249389648,7.170728206634522,305693,238296
1283,45.09538650512695,7.293931007385254,276437,210531
1284,45.15422439575195,7.447333812713623,295453,224023
1285,45.0760498046875,7.333812713623047,279606,213023
1286,45.22582244873047,7.483409404754639,307269,233077
1287,45.3680419921875,7.659853935241699,329307,249557
1288,45.55344390869141,7.541945457458496,358404,269848
1289,45.19947052001953,7.473538875579834,306365,232090
1290,45.27675628662109,7.625583171844482,316851,240311
1291,45.17262649536133,6.988394260406494,240686,181231
1292,45.1407356262207,7.618914127349854,303038,230080
1293,45.19314575195313,7.994015693664551,333550,253340
1294,45.15824127197266,8.106265068054199,344791,261461
1295,45.38330459594727,7.943855285644531,350643,265664
1296,45.37952423095703,7.811442375183106,339913,257494
1297,45.55122375488281,7.635907649993897,362513,272943
1298,45.42843246459961,7.748371601104736,342816,259313
1299,44.83748245239258,7.496457576751709,314197,238602
1300,44.79538345336914,7.484824657440186,320366,243081
1301,45.2366943359375,7.547611236572266,307394,233229
1302,45.04046630859375,7.472341537475586,290058,220446
1303,45.11477661132813,7.378764152526856,280529,213290
1304,45.29258346557617,7.975685119628906,340588,258509
1305,45.09336471557617,7.213088035583496,273791,209106
1306,44.75278472900391,7.113457202911377,330689,256408
1307,44.91949844360352,7.259529113769531,296191,230963
1308,44.91656112670898,7.740447044372559,318871,242341
1309,44.95538330078125,7.628971099853516,308756,234793
1310,44.8620491027832,7.57622241973877,313545,238243
1311,45.34277725219727,7.938898086547852,343508,260390
1312,45.43743896484375,7.771859645843506,345433,261250
1313,45.23833465576172,7.375555992126465,307920,235070
1314,45.19451904296875,7.783833503723145,319699,242836
1315,44.95967102050781,7.508903980255127,300574,228584
2003,45.42552185058594,8.381152153015137,380302,287688
2004,45.36973190307617,8.085385322570801,352649,267444
2006,45.49141311645508,8.375330924987793,381810,288869
2007,45.26472854614258,8.410907745361328,370567,280565
2008,45.81229782104492,8.137175559997559,425441,320264
2009,45.46150970458984,8.285237312316895,373461,282780
2011,45.29966735839844,8.141939163208008,350617,265987
2014,45.82501602172852,8.079205513000488,430338,323561
2015,45.35027313232422,8.053171157836914,348909,264689
2016,45.73218154907227,8.249919891357422,405870,306306
2017,45.36027526855469,8.46607780456543,378883,286862
2019,45.77374267578125,8.303372383117676,414860,312116
2021,45.4842529296875,8.263784408569336,372581,282152
2025,45.796630859375,7.993551731109619,431290,328068
2029,45.91449356079102,8.04171085357666,442595,332148
2030,45.22136688232422,8.508357048034668,378437,286495
2031,45.36331939697266,8.392013549804688,376754,285138
2032,45.42487335205078,8.206151962280273,365454,276856
2033,45.39791107177734,8.290818214416504,369236,279686
2035,45.48989105224609,8.32979679107666,378074,286128
2038,45.75131225585938,8.317771911621094,412204,310400
2041,45.8743782043457,8.14275074005127,434068,326307
2042,45.28704452514648,8.019057273864746,342557,260004
2043,45.81335067749023,8.306982040405273,418973,315557
2045,45.4000358581543,8.347203254699707,374667,283598
2047,45.22407531738281,8.366423606872559,366055,277342
2048,45.86624526977539,8.198291778564453,428542,322440
2049,45.203369140625,8.114406585693359,343527,260821
2052,45.32326507568359,8.239673614501953,359527,272497
2054,45.26140975952148,8.340493202209473,367941,278722
2057,45.90795516967773,8.129968643188477,435847,327394
2058,45.1998176574707,8.188132286071777,350137,265658
2059,45.43093490600586,8.276972770690918,369646,279947
2061,45.60427093505859,8.357432365417481,390492,295038
2062,45.52683258056641,8.374542236328125,383675,290164
2065,45.45585250854492,8.380851745605469,381819,288807
2066,45.69773864746094,8.253965377807617,400079,301726
2067,45.23266983032227,8.100961685180664,344305,261309
2068,45.55782318115234,8.367233276367188,385766,291659
2070,45.28388977050781,8.316081047058106,364604,276193
2071,45.26495742797852,8.109176635742188,345989,262528
2072,45.62483596801758,8.323967933654785,391687,295775
2078,45.82749176025391,8.023463249206543,429274,326764
2079,45.32345581054688,7.995541095733643,344911,261596
2082,45.18617248535156,8.518123626708984,378359,286382
2088,45.35568237304688,8.316885948181152,368567,279150
2089,45.39651107788086,8.386246681213379,377792,285881
2090,45.18581390380859,8.232260704040527,352601,267460
2091,45.23323059082031,8.415010452270508,371030,280981
2093,45.26063919067383,8.499111175537109,378044,286133
2096,45.75699996948242,8.070074081420898,414676,315387
2097,45.7601432800293,8.039553642272949,431449,328621
2102,45.73932647705078,8.198715209960938,406104,306271
2104,45.2816276550293,8.480072975158691,377303,285538
2107,45.76953506469727,8.249295234680176,410053,309500
2108,45.37793350219727,8.354501724243164,373880,283025
2110,45.75095748901367,7.978302955627441,429597,327169
2111,45.87431335449219,8.001891136169434,440783,330910
2112,45.88008117675781,8.069290161132813,438145,329002
2113,45.91925048828125,8.191617965698242,435219,326722
2115,45.20954132080078,8.416678428649902,368934,279461
2116,45.59086227416992,8.29179859161377,385923,291634
2118,45.26187133789063,8.266697883605957,357657,271119
2121,45.85408401489258,8.123156547546387,431284,324376
2122,45.53538131713867,8.315892219543457,380080,287535
2123,45.88216018676758,8.246386528015137,423616,319165
2126,45.32036209106445,8.283809661865234,363899,275703
2127,45.3067626953125,8.315437316894531,366539,277629
2128,45.2358283996582,8.027982711791992,337864,256582
2131,45.35558700561523,8.259723663330078,362823,274962
2133,45.3719367980957,8.198139190673828,359602,272646
2134,45.78679275512695,8.126075744628906,429130,322889
2135,45.7603645324707,8.099892616271973,414182,315286
2137,45.67236709594727,8.309163093566895,399767,301683
2142,45.22872161865234,8.456772804260254,374154,283323
2147,45.23335266113281,8.312825202941895,363714,275639
2148,45.23909378051758,8.219891548156738,354682,268930
2150,45.33094024658203,8.184043884277344,356036,269924
2152,45.72845458984375,8.348642349243164,405776,307067
2156,45.82340621948242,8.257607460021973,417353,314884
2158,45.31978225708008,8.411398887634277,371436,281314
2163,45.43976211547852,8.34461784362793,377365,285598
2164,45.38696670532227,8.424713134765625,382666,289523
2166,45.8022346496582,8.16392707824707,423757,319078
3001,45.66634368896484,8.569543838500977,412140,310846
3002,45.78813171386719,8.451426506042481,417341,314978
3006,45.83203887939453,8.463953018188477,424321,319714
3008,45.75684356689453,8.558887481689453,416132,314441
3012,45.57037353515625,8.51140308380127,396948,299944
3016,45.55377578735352,8.642543792724609,407566,308036
3018,45.45755386352539,8.475561141967773,390521,295259
3019,45.68097686767578,8.407772064208984,399645,301699
3021,45.66213607788086,8.534628868103027,409682,309265
3022,45.761474609375,8.447358131408691,412685,311289
3023,45.31671142578125,8.692115783691406,399328,301717
3024,45.69793701171875,8.469496726989746,405622,306290
3025,45.69222640991211,8.598624229431152,416230,313957
3026,45.73224258422852,8.458169937133789,409357,309000
3027,45.533203125,8.504125595092773,396264,299459
3030,45.52662658691406,8.576289176940918,403597,304778
3032,45.51438522338867,8.665212631225586,403944,305474
3036,45.54130554199219,8.419737815856934,388401,293640
3037,45.42833709716797,8.47576904296875,388324,293633
3039,45.48801422119141,8.503054618835449,396204,299357
3040,45.3837890625,8.527451515197754,387177,292848
3041,45.40063095092773,8.46818733215332,383416,290083
3042,45.51145935058594,8.494351387023926,394632,298286
3043,45.71127319335938,8.620969772338867,419824,316802
3044,45.59923553466797,8.498252868652344,400426,302438
3045,45.61027145385742,8.473546028137207,401017,302714
3047,45.66244888305664,8.403436660766602,397430,300078
3049,45.40432357788086,8.790127754211426,410029,309630
3051,45.79175186157227,8.490274429321289,418329,315349
3052,45.71591949462891,8.560390472412109,414195,312805
3055,45.64608001708984,8.509112358093262,406953,307333
3058,45.66803741455078,8.454813957214356,401569,303262
3060,45.65572738647461,8.598429679870606,414755,312776
3062,45.73428344726563,8.57411003112793,417121,315173
3065,45.55912780761719,8.458030700683594,392240,296479
3066,45.64076614379883,8.468447685241699,403737,304740
3068,45.4854850769043,8.712525367736816,404117,305686
3069,45.39187240600586,8.66071891784668,399464,301869
3070,45.72442626953125,8.409192085266113,409538,309079
3071,45.71317672729492,8.517192840576172,410224,309542
3073,45.60549545288086,8.428058624267578,396390,299384
3076,45.74902725219727,8.428526878356934,410741,309894
3077,45.36922836303711,8.588162422180176,389604,294660
3079,45.68899154663086,8.344650268554688,399732,301777
3082,45.75754165649414,8.480287551879883,413674,311987
3083,45.4951286315918,8.420991897583008,391781,296199
3084,45.82418441772461,8.560917854309082,424230,320328
3088,45.69942092895508,8.413326263427734,402265,303738
3090,45.50021743774414,8.461806297302246,394311,298043
3091,45.63034820556641,8.629876136779785,411744,310788
3093,45.82673645019531,8.529698371887207,422960,318973
3095,45.79082489013672,8.53907585144043,419727,317065
3097,45.62067794799805,8.60008716583252,410427,309759
3098,45.80987548828125,8.422381401062012,418563,315940
3100,45.56965255737305,8.564804077148438,401512,303332
3103,45.80879592895508,8.515072822570801,420992,317578
3104,45.37001037597656,8.647359848022461,397137,300135
3106,45.4395866394043,8.615664482116699,393948,297967
3108,45.59698104858398,8.646213531494141,408478,308503
3109,45.74440765380859,8.529905319213867,414169,312717
3112,45.79838180541992,8.405372619628906,417996,315351
3114,45.74721145629883,8.510762214660645,412429,311292
3115,45.81351852416992,8.387782096862793,419485,316505
3116,45.82805633544922,8.404150009155273,421128,317536
3119,45.79096603393555,8.513453483581543,418509,315743
3120,45.75803375244141,8.376775741577148,414454,312549
3121,45.64362335205078,8.647727012634277,414404,312951
3122,45.66344833374023,8.369853019714356,396226,299279
3129,45.46011734008789,8.42521858215332,392458,296638
3130,45.63065719604492,8.399309158325195,395443,298681
3131,45.46911239624023,8.745842933654785,405432,306633
3133,45.77743148803711,8.393568992614746,415404,313345
3134,45.42714691162109,8.420291900634766,387548,293092
3135,45.4691047668457,8.540871620178223,395253,298718
3138,45.51665878295898,8.437892913818359,390381,295169
3139,45.57723617553711,8.443142890930176,393945,297608
3140,45.7395133972168,8.399232864379883,410685,309887
3141,45.39556503295898,8.724795341491699,404081,305255
3143,45.62722396850586,8.545778274536133,406664,306945
3144,45.37562561035156,8.694397926330566,400735,302811
3146,45.35228729248047,8.72657585144043,402381,303933
3149,45.43222045898438,8.74055290222168,404105,305682
3153,45.60335540771484,8.555562019348145,405809,306445
3154,45.66840362548828,8.641194343566895,417607,315103
3157,45.69202041625977,8.542750358581543,411568,310727
3158,45.34618759155273,8.661298751831055,397033,300017
3159,45.4759635925293,8.458303451538086,393085,297169
3164,45.32948303222656,8.50141716003418,380450,287970
4001,44.48727798461914,6.950538158416748,303865,237997
4002,44.28771209716797,7.221596240997315,338656,267201
4003,44.6956787109375,8.032443046569824,354610,269077
4004,44.597900390625,8.061380386352539,369986,280007
4005,44.11888122558594,7.990779399871826,447645,336869
4006,44.37833786010742,6.949354648590088,297348,228950
4007,44.58858489990234,8.098843574523926,370291,280182
4008,44.29306793212891,8.047362327575684,403556,304514
4009,44.75302505493164,7.254384517669678,323324,251164
4010,44.75463485717773,7.913754940032959,341259,258569
4011,44.71955490112305,8.07681941986084,360798,273899
4012,44.72834014892578,7.347787380218506,326551,249556
4013,44.61518859863281,7.94149112701416,358045,272059
4014,44.44203948974609,7.903557777404785,376206,284410
4015,44.32280349731445,8.014643669128418,398981,301172
4016,44.36967468261719,7.651263236999512,351204,275121
4017,44.57612991333008,6.983395576477051,294229,230470
4018,44.49928283691406,7.978792667388916,371470,280846
4019,44.53535461425781,7.82605504989624,362642,274665
4020,44.62940216064453,8.097577095031738,365916,277042
4021,44.54985427856445,8.177084922790527,386073,293153
4022,44.38288879394531,7.426936626434326,342576,268063
4023,44.5050048828125,8.015844345092773,371711,281000
4024,44.62969207763672,8.122257232666016,368317,278462
4025,44.32979965209961,7.471342086791992,349536,273243
4026,44.59853744506836,8.141684532165527,375026,284012
4027,44.53222274780273,8.050836563110352,375779,283463
4028,44.3076171875,7.559445381164551,353213,276092
4029,44.70691680908203,7.825281143188477,341182,258783
4030,44.40145111083984,7.874801158905029,380808,287511
4032,44.59865188598633,7.39963960647583,322537,254251
4033,44.58993148803711,7.321205139160156,315644,248190
4034,44.50606155395508,7.467485427856445,327312,257217
4035,44.42679977416992,8.135457992553711,389854,294455
4036,44.6968879699707,8.18961238861084,368845,279482
4037,44.80025100708008,8.004868507385254,345434,262050
4038,44.4206657409668,7.054118156433106,304207,239093
4039,44.11922836303711,7.94910192489624,441326,331627
4040,44.4271240234375,7.440385341644287,336151,263460
4041,44.78561401367188,7.730398654937744,328732,249487
4042,44.74012756347656,7.473184585571289,326173,247346
4043,44.48333358764648,7.883333206176758,370251,280115
4044,44.4765739440918,7.284034252166748,328843,257491
4045,44.81666946411133,7.625124454498291,320892,243630
4046,44.75481033325195,8.051630020141602,353146,267922
4047,44.59213638305664,7.088819026947022,286661,225091
4048,44.63058090209961,7.445252418518066,341476,258413
4049,44.431396484375,7.635671138763428,346256,271376
4050,44.49251556396484,8.189803123474121,393915,298335
4051,44.77549362182617,8.033270835876465,350709,266192
4052,44.42703247070313,7.987771511077881,386833,292360
4053,44.40444564819336,7.1922926902771,320915,251854
4054,44.35057067871094,8.132624626159668,399487,301447
4055,44.6291618347168,7.972751140594482,359560,273214
4056,44.7304573059082,8.191383361816406,368318,279691
4057,44.62512588500977,8.160251617431641,373482,283095
4058,44.73515319824219,7.648856163024902,332243,251793
4059,44.70815277099609,7.698503017425537,335347,254128
4060,44.45843887329102,7.175308227539063,342522,274227
4061,44.48823547363281,7.592901706695557,336774,264397
4062,44.81816864013672,7.816632270812988,331047,251133
4063,44.57718276977539,8.077534675598145,371305,280818
4064,44.38595199584961,7.480679035186768,342823,268382
4065,44.62615966796875,7.772069931030273,349703,264570
4066,44.37596893310547,8.026208877563477,392141,296424
4067,44.64530181884766,7.832645893096924,354247,268577
4068,44.26045989990234,7.670802593231201,364108,283985
4069,44.43711090087891,7.926281929016113,377649,285382
4070,44.56264877319336,8.028829574584961,373518,282777
4071,44.47825622558594,7.924626350402832,371852,281435
4072,44.73666000366211,7.96122407913208,346192,262704
4073,44.57966995239258,8.189709663391113,382841,290522
4074,44.66358184814453,8.194070816040039,373933,284131
4075,44.56187438964844,7.489998817443848,323371,254540
