idcom,nome,latitude,longitude
1125,Ivrea,45.45391082763672,7.891061782836914
1126,La Cassa,45.18019104003906,7.518150329589844
1127,La Loggia,44.95345687866211,7.675694942474365
1128,Lanzo Torinese,45.27540969848633,7.48015308380127
1129,Lauriano,45.15298080444336,7.989420890808106
1130,Leinì,45.18703079223633,7.719508647918701
1131,Lemie,45.22773742675781,7.283967018127441
1132,Lessolo,45.48622512817383,7.822881698608398
1133,Levone,45.32015609741211,7.601057052612305
1134,Locana,45.43630599975586,7.410622119903565
1135,Lombardore,45.23047637939453,7.726189613342285
1136,Lombriasco,44.84555053710938,7.636322498321533
1137,Loranzè,45.44543838500977,7.808642387390137
1138,Lugnacco,45.44244003295898,7.782853126525879
1139,Luserna San Giovanni,44.81894683837891,7.242929935455322
1140,Lusernetta,44.79513168334961,7.244077205657959
1141,Lusigliè,45.31150054931641,7.770473957061768
1142,Macello,44.84961700439453,7.415661334991455
1143,Maglione,45.35048675537109,8.010129928588867
1144,Marentino,45.06536102294922,7.879392623901367
1145,Massello,44.96852874755859,7.023899555206299
1146,Mathi,45.25503921508789,7.542596817016602
1147,Mattie,45.09615325927734,7.107088565826416
1148,Mazzè,45.28420257568359,7.939989566802979
1149,Meana di Susa,45.1005973815918,7.065755844116211
1150,Mercenasco,45.35646438598633,7.869185924530029
1151,Meugliano,45.50920867919922,7.706093311309815
1152,Mezzenile,45.28200531005859,7.366596221923828
1153,Mombello di Torino,45.04320907592773,7.917680740356445
1154,Mompantero,45.16885757446289,7.076038837432861
1155,Monastero di Lanzo,45.30838012695313,7.435131072998047
1156,Moncalieri,44.98836898803711,7.702555656433106
1157,Moncenisio,45.20452499389648,6.984302997589111
1158,Montaldo Torinese,45.06692504882813,7.853288650512695
1159,Montalenghe,45.33195114135742,7.834638118743897
1160,Montalto Dora,45.49346160888672,7.862557411193848
1161,Montanaro,45.23462295532227,7.849847793579102
1162,Monteu da Po,45.16267013549805,8.015589714050293
1163,Moriondo Torinese,45.03499984741211,7.936280727386475
1164,Nichelino,44.99021911621094,7.642189502716065
1165,Noasca,45.46511840820313,7.301870822906494
1166,Nole,45.2436408996582,7.567956924438477
1167,Nomaglio,45.54220581054688,7.861734390258789
1168,None,44.9400749206543,7.548954486846924
1169,Novalesa,45.19589996337891,7.03442907333374
1170,Oglianico,45.34296417236328,7.686553001403809
1171,Orbassano,45.00139617919922,7.535806655883789
1172,Orio Canavese,45.32577514648438,7.853989124298096
1173,Osasco,44.84889602661133,7.347989082336426
1174,Osasio,44.87105941772461,7.608658313751221
1175,Oulx,45.04445648193359,6.799094200134277
1176,Ozegna,45.34413146972656,7.748909950256348
1177,Palazzo Canavese,45.45666122436523,7.980190277099609
1178,Pancalieri,44.83211135864258,7.583840370178223
1179,Parella,45.42290878295898,7.796124458312988
1180,Pavarolo,45.07679748535156,7.832797050476074
1181,Pavone Canavese,45.4290885925293,7.851073741912842
1182,Pecco,45.4539794921875,7.781243801116943
1183,Pecetto Torinese,45.01808547973633,7.752771854400635
1184,Perosa Argentina,44.98210525512695,7.188022613525391
1185,Perosa Canavese,45.40697860717773,7.834752082824707
1186,Perrero,44.92362976074219,7.122166633605957
1187,Pertusio,45.35033416748047,7.639779567718506
1188,Pessinetto,45.28704071044922,7.426938056945801
1189,Pianezza,45.11386871337891,7.553895473480225
1190,Pinasca,44.96754837036133,7.247138500213623
1191,Pinerolo,44.88134765625,7.350646495819092
1192,Pino Torinese,45.04428863525391,7.777655601501465
1193,Piobesi Torinese,44.92060089111328,7.603516101837158
1194,Piossasco,44.98678207397461,7.449839591979981
1195,Piscina,44.91591262817383,7.425829410552979
1196,Piverone,45.44442749023438,8.005294799804688
1197,Poirino,44.9025993347168,7.842754364013672
1198,Pomaretto,44.9503173828125,7.178300380706787
1199,Pont-Canavese,45.43313598632813,7.584110736846924
1200,Porte,44.89474487304688,7.267848491668701
1201,Pragelato,44.98354721069336,6.946164608001709
1202,Prali,44.88151931762695,7.044536590576172
1203,Pralormo,44.85294723510742,7.897324562072754
1204,Pramollo,44.90112686157227,7.190870761871338
1205,Prarostino,44.86324310302734,7.262338638305664
1206,Prascorsano,45.36101150512695,7.617069721221924
1207,Pratiglione,45.35563659667969,7.596739292144775
1208,Quagliuzzo,45.42404174804688,7.780900955200195
1209,Quassolo,45.52528381347656,7.827095985412598
1210,Quincinetto,45.55700302124023,7.778248310089111
1211,Reano,45.05305099487305,7.428300380706787
1212,Ribordone,45.45289611816406,7.479975700378418
1213,Rivalba,45.12294387817383,7.889705657958984
1214,Rivalta di Torino,45.03046035766602,7.54425048828125
1215,Riva presso Chieri,44.97942733764648,7.888835430145264
1216,Rivara,45.32612609863281,7.632571697235107
1217,Rivarolo Canavese,45.30395126342773,7.724907875061035
1218,Rivarossa,45.25343322753906,7.702508449554443
1219,Rivoli,45.06674575805664,7.523563385009766
1220,Robassomero,45.19042587280273,7.578337669372559
1221,Rocca Canavese,45.30860900878906,7.574960708618164
1222,Roletto,44.92094039916992,7.335316181182861
1223,Romano Canavese,45.40003204345703,7.87052059173584
1224,Ronco Canavese,45.50750732421875,7.498019695281982
1225,Rondissone,45.24633407592773,7.960801124572754
1226,Rorà,44.77950286865234,7.189777374267578
1227,Roure,45.0113410949707,7.127553462982178
1228,Rosta,45.07492446899414,7.466566562652588
1229,Rubiana,45.15605926513672,7.374773025512695
1230,Rueglio,45.47335433959961,7.738537311553955
1231,Salassa,45.36144256591797,7.694991111755371
1232,Salbertrand,45.07515335083008,6.882638454437256
1233,Salerano Canavese,45.45695114135742,7.842011451721191
1234,Salza di Pinerolo,44.94094848632813,7.0357666015625
1235,Samone,45.44610214233398,7.838636875152588
1236,San Benigno Canavese,45.23689270019531,7.785814762115479
1237,San Carlo Canavese,45.25473022460938,7.617480278015137
1238,San Colombano Belmonte,45.38401031494141,7.608283519744873
1239,San Didero,45.13440704345703,7.21684455871582
1240,San Francesco al Campo,45.22999954223633,7.666668891906738
1241,Sangano,45.02351379394531,7.444931030273438
1242,San Germano Chisone,44.88872528076172,7.23613452911377
1243,San Gillio,45.1384391784668,7.524042129516602
1244,San Giorgio Canavese,45.33468246459961,7.805859088897705
1245,San Giorio di Susa,45.11186981201172,7.178500175476074
1246,San Giusto Canavese,45.2980842590332,7.807449340820313
1247,San Martino Canavese,45.39687347412109,7.808801174163818
1248,San Maurizio Canavese,45.20920181274414,7.640308380126953
1249,San Mauro Torinese,45.09717559814453,7.765115737915039
1250,San Pietro Val Lemina,44.92881774902344,7.289319038391113
1251,San Ponso,45.34661483764648,7.664995193481445
1252,San Raffaele Cimena,45.15213394165039,7.855702877044678
1253,San Sebastiano da Po,45.159912109375,7.94379186630249
1254,San Secondo di Pinerolo,44.86042785644531,7.303052425384522
1255,Sant'Ambrogio di Torino,45.09690093994141,7.359117984771729
1256,Sant'Antonino di Susa,45.09368515014648,7.265532970428467
1257,Santena,44.9442024230957,7.782954692840576
1258,Sauze di Cesana,44.89758682250977,6.92646598815918
1259,Sauze d'Oulx,45.01759719848633,6.870177745819092
1260,Scalenghe,44.88917922973633,7.480417251586914
1261,Scarmagno,45.38159942626953,7.845194816589356
1262,Sciolze,45.09893798828125,7.876081466674805
1263,Sestriere,44.96691131591797,6.882066249847412
1264,Settimo Rottaro,45.40663909912109,7.992646217346191
1265,Settimo Torinese,45.14566802978516,7.77139949798584
1266,Settimo Vittone,45.56775283813477,7.856626033782959
1267,Sparone,45.39730834960938,7.526379108428955
1268,Strambinello,45.41666793823242,7.766666889190674
1269,Strambino,45.3834228515625,7.903051853179932
1270,Susa,45.13503646850586,7.076332092285156
1271,Tavagnasco,45.54159164428711,7.806797981262207
1272,Torino,45.07163238525391,7.677824974060059
1274,Torre Canavese,45.39788436889648,7.762624740600586
1275,Torre Pellice,44.82442092895508,7.195797920227051
1276,Trana,45.02888107299805,7.404919147491455
1277,Trausella,45.51351928710938,7.68325138092041
1278,Traversella,45.52472305297852,7.656830310821533
1279,Traves,45.2622184753418,7.419986724853516
1280,Trofarello,44.97496032714844,7.744559288024902
1281,Usseaux,45.04953765869141,7.007762908935547
1282,Usseglio,45.22796249389648,7.170728206634522
1283,Vaie,45.09538650512695,7.293931007385254
1284,Val della Torre,45.15422439575195,7.447333812713623
1285,Valgioie,45.0760498046875,7.333812713623047
1286,Vallo Torinese,45.22582244873047,7.483409404754639
1287,Valperga,45.3680419921875,7.659853935241699
1288,Valprato Soana,45.55344390869141,7.541945457458496
1289,Varisella,45.19947052001953,7.473538875579834
1290,Vauda Canavese,45.27675628662109,7.625583171844482
1291,Venaus,45.17262649536133,6.988394260406494
1292,Venaria Reale,45.1407356262207,7.618914127349854
1293,Verolengo,45.19314575195313,7.994015693664551
1294,Verrua Savoia,45.15824127197266,8.106265068054199
1295,Vestignè,45.38330459594727,7.943855285644531
1296,Vialfrè,45.37952423095703,7.811442375183106
1297,Vico Canavese,45.55122375488281,7.635907649993897
1298,Vidracco,45.42843246459961,7.748371601104736
1299,Vigone,44.83748245239258,7.496457576751709
1300,Villafranca Piemonte,44.79538345336914,7.484824657440186
1301,Villanova Canavese,45.2366943359375,7.547611236572266
1302,Villarbasse,45.04046630859375,7.472341537475586
1303,Villar Dora,45.11477661132813,7.378764152526856
1304,Villareggia,45.29258346557617,7.975685119628906
1305,Villar Focchiardo,45.09336471557617,7.213088035583496
1306,Villar Pellice,44.75278472900391,7.113457202911377
1307,Villar Perosa,44.91949844360352,7.259529113769531
1308,Villastellone,44.91656112670898,7.740447044372559
1309,Vinovo,44.95538330078125,7.628971099853516
1310,Virle Piemonte,44.8620491027832,7.57622241973877
1311,Vische,45.34277725219727,7.938898086547852
1312,Vistrorio,45.43743896484375,7.771859645843506
1313,Viù,45.23833465576172,7.375555992126465
1314,Volpiano,45.19451904296875,7.783833503723145
1315,Volvera,44.95967102050781,7.508903980255127
2002,Alagna Valsesia,45.87538909912109,7.910250663757324
2003,Albano Vercellese,45.42552185058594,8.381152153015137
2004,Alice Castello,45.36973190307617,8.085385322570801
2006,Arborio,45.49141311645508,8.375330924987793
2007,Asigliano Vercellese,45.26472854614258,8.410907745361328
2008,Balmuccia,45.81229782104492,8.137175559997559
2009,Balocco,45.46150970458984,8.285237312316895
2011,Bianzè,45.29966735839844,8.141939163208008
2014,Boccioleto,45.82501602172852,8.079205513000488
2015,Borgo d'Ale,45.35027313232422,8.053171157836914
2016,Borgosesia,45.73218154907227,8.249919891357422
2017,Borgo Vercelli,45.36027526855469,8.46607780456543
2019,Breia,45.77374267578125,8.303372383117676
2021,Buronzo,45.4842529296875,8.263784408569336
2025,Campertogno,45.796630859375,7.993551731109619
2029,Carcoforo,45.91449356079102,8.04171085357666
2030,Caresana,45.22136688232422,8.508357048034668
2031,Caresanablot,45.36331939697266,8.392013549804688
2032,Carisio,45.42487335205078,8.206151962280273
2033,Casanova Elvo,45.39791107177734,8.290818214416504
2035,San Giacomo Vercellese,45.48989105224609,8.32979679107666
2038,Cellio,45.75131225585938,8.317771911621094
2041,Cervatto,45.8743782043457,8.14275074005127
2042,Cigliano,45.28704452514648,8.019057273864746
2043,Civiasco,45.81335067749023,8.306982040405273
2045,Collobiano,45.4000358581543,8.347203254699707
2047,Costanzana,45.22407531738281,8.366423606872559
2048,Cravagliana,45.86624526977539,8.198291778564453
2049,Crescentino,45.203369140625,8.114406585693359
2052,Crova,45.32326507568359,8.239673614501953
2054,Desana,45.26140975952148,8.340493202209473
2057,Fobello,45.90795516967773,8.129968643188477
2058,Fontanetto Po,45.1998176574707,8.188132286071777
2059,Formigliana,45.43093490600586,8.276972770690918
2061,Gattinara,45.60427093505859,8.357432365417481
2062,Ghislarengo,45.52683258056641,8.374542236328125
2065,Greggio,45.45585250854492,8.380851745605469
2066,Guardabosone,45.69773864746094,8.253965377807617
2067,Lamporo,45.23266983032227,8.100961685180664
2068,Lenta,45.55782318115234,8.367233276367188
2070,Lignana,45.28388977050781,8.316081047058106
2071,Livorno Ferraris,45.26495742797852,8.109176635742188
2072,Lozzolo,45.62483596801758,8.323967933654785
2078,Mollia,45.82749176025391,8.023463249206543
2079,Moncrivello,45.32345581054688,7.995541095733643
2082,Motta de' Conti,45.18617248535156,8.518123626708984
2088,Olcenengo,45.35568237304688,8.316885948181152
2089,Oldenico,45.39651107788086,8.386246681213379
2090,Palazzolo Vercellese,45.18581390380859,8.232260704040527
2091,Pertengo,45.23323059082031,8.415010452270508
2093,Pezzana,45.26063919067383,8.499111175537109
2096,Pila,45.75699996948242,8.070074081420898
2097,Piode,45.7601432800293,8.039553642272949
2102,Postua,45.73932647705078,8.198715209960938
2104,Prarolo,45.2816276550293,8.480072975158691
2107,Quarona,45.76953506469727,8.249295234680176
2108,Quinto Vercellese,45.37793350219727,8.354501724243164
2110,Rassa,45.75095748901367,7.978302955627441
2111,Rima San Giuseppe,45.87431335449219,8.001891136169434
2112,Rimasco,45.88008117675781,8.069290161132813
2113,Rimella,45.91925048828125,8.191617965698242
2114,Riva Valdobbia,45.80513000488281,7.925597667694092
2115,Rive,45.20954132080078,8.416678428649902
2116,Roasio,45.59086227416992,8.29179859161377
2118,Ronsecco,45.26187133789063,8.266697883605957
2121,Rossa,45.85408401489258,8.123156547546387
2122,Rovasenda,45.53538131713867,8.315892219543457
2123,Sabbia,45.88216018676758,8.246386528015137
2126,Salasco,45.32036209106445,8.283809661865234
2127,Sali Vercellese,45.3067626953125,8.315437316894531
2128,Saluggia,45.2358283996582,8.027982711791992
2131,San Germano Vercellese,45.35558700561523,8.259723663330078
2133,Santhià,45.3719367980957,8.198139190673828
2134,Scopa,45.78679275512695,8.126075744628906
2135,Scopello,45.7603645324707,8.099892616271973
2137,Serravalle Sesia,45.67236709594727,8.309163093566895
2142,Stroppiana,45.22872161865234,8.456772804260254
2147,Tricerro,45.23335266113281,8.312825202941895
2148,Trino,45.23909378051758,8.219891548156738
2150,Tronzano Vercellese,45.33094024658203,8.184043884277344
2152,Valduggia,45.72845458984375,8.348642349243164
2156,Varallo,45.82340621948242,8.257607460021973
2158,Vercelli,45.31978225708008,8.411398887634277
2163,Villarboit,45.43976211547852,8.34461784362793
2164,Villata,45.38696670532227,8.424713134765625
2166,Vocca,45.8022346496582,8.16392707824707
3001,Agrate Conturbia,45.66634368896484,8.569543838500977
3002,Ameno,45.78813171386719,8.451426506042481
3006,Armeno,45.83203887939453,8.463953018188477
3008,Arona,45.75684356689453,8.558887481689453
3012,Barengo,45.57037353515625,8.51140308380127
3016,Bellinzago Novarese,45.55377578735352,8.642543792724609
3018,Biandrate,45.45755386352539,8.475561141967773
3019,Boca,45.68097686767578,8.407772064208984
3021,Bogogno,45.66213607788086,8.534628868103027
3022,Bolzano Novarese,45.761474609375,8.447358131408691
3023,Borgolavezzaro,45.31671142578125,8.692115783691406
3024,Borgomanero,45.69793701171875,8.469496726989746
3025,Borgo Ticino,45.69222640991211,8.598624229431152
3026,Briga Novarese,45.73224258422852,8.458169937133789
3027,Briona,45.533203125,8.504125595092773
3030,Caltignaga,45.52662658691406,8.576289176940918
3032,Cameri,45.51438522338867,8.665212631225586
3036,Carpignano Sesia,45.54130554199219,8.419737815856934
3037,Casalbeltrame,45.42833709716797,8.47576904296875
3039,Casaleggio Novara,45.48801422119141,8.503054618835449
3040,Casalino,45.3837890625,8.527451515197754
3041,Casalvolone,45.40063095092773,8.46818733215332
3042,Castellazzo Novarese,45.51145935058594,8.494351387023926
3043,Castelletto sopra Ticino,45.71127319335938,8.620969772338867
3044,Cavaglietto,45.59923553466797,8.498252868652344
3045,Cavaglio d'Agogna,45.61027145385742,8.473546028137207
3047,Cavallirio,45.66244888305664,8.403436660766602
3049,Cerano,45.40432357788086,8.790127754211426
3051,Colazza,45.79175186157227,8.490274429321289
3052,Comignago,45.71591949462891,8.560390472412109
3055,Cressa,45.64608001708984,8.509112358093262
3058,Cureggio,45.66803741455078,8.454813957214356
3060,Divignano,45.65572738647461,8.598429679870606
3062,Dormelletto,45.73428344726563,8.57411003112793
3065,Fara Novarese,45.55912780761719,8.458030700683594
3066,Fontaneto d'Agogna,45.64076614379883,8.468447685241699
3068,Galliate,45.4854850769043,8.712525367736816
3069,Garbagna Novarese,45.39187240600586,8.66071891784668
3070,Gargallo,45.72442626953125,8.409192085266113
3071,Gattico,45.71317672729492,8.517192840576172
3073,Ghemme,45.60549545288086,8.428058624267578
3076,Gozzano,45.74902725219727,8.428526878356934
3077,Granozzo con Monticello,45.36922836303711,8.588162422180176
3079,Grignasco,45.68899154663086,8.344650268554688
3082,Invorio,45.75754165649414,8.480287551879883
3083,Landiona,45.4951286315918,8.420991897583008
3084,Lesa,45.82418441772461,8.560917854309082
3088,Maggiora,45.69942092895508,8.413326263427734
3090,Mandello Vitta,45.50021743774414,8.461806297302246
3091,Marano Ticino,45.63034820556641,8.629876136779785
3093,Massino Visconti,45.82673645019531,8.529698371887207
3095,Meina,45.79082489013672,8.53907585144043
3097,Mezzomerico,45.62067794799805,8.60008716583252
3098,Miasino,45.80987548828125,8.422381401062012
3100,Momo,45.56965255737305,8.564804077148438
3103,Nebbiuno,45.80879592895508,8.515072822570801
3104,Nibbiola,45.37001037597656,8.647359848022461
3106,Novara,45.4395866394043,8.615664482116699
3108,Oleggio,45.59698104858398,8.646213531494141
3109,Oleggio Castello,45.74440765380859,8.529905319213867
3112,Orta San Giulio,45.79838180541992,8.405372619628906
3114,Paruzzaro,45.74721145629883,8.510762214660645
3115,Pella,45.81351852416992,8.387782096862793
3116,Pettenasco,45.82805633544922,8.404150009155273
3119,Pisano,45.79096603393555,8.513453483581543
3120,Pogno,45.75803375244141,8.376775741577148
3121,Pombia,45.64362335205078,8.647727012634277
3122,Prato Sesia,45.66344833374023,8.369853019714356
3129,Recetto,45.46011734008789,8.42521858215332
3130,Romagnano Sesia,45.63065719604492,8.399309158325195
3131,Romentino,45.46911239624023,8.745842933654785
3133,San Maurizio d'Opaglio,45.77743148803711,8.393568992614746
3134,San Nazzaro Sesia,45.42714691162109,8.420291900634766
3135,San Pietro Mosezzo,45.4691047668457,8.540871620178223
3138,Sillavengo,45.51665878295898,8.437892913818359
3139,Sizzano,45.57723617553711,8.443142890930176
3140,Soriso,45.7395133972168,8.399232864379883
3141,Sozzago,45.39556503295898,8.724795341491699
3143,Suno,45.62722396850586,8.545778274536133
3144,Terdobbiate,45.37562561035156,8.694397926330566
3146,Tornaco,45.35228729248047,8.72657585144043
3149,Trecate,45.43222045898438,8.74055290222168
3153,Vaprio d'Agogna,45.60335540771484,8.555562019348145
3154,Varallo Pombia,45.66840362548828,8.641194343566895
3157,Veruno,45.69202041625977,8.542750358581543
3158,Vespolate,45.34618759155273,8.661298751831055
3159,Vicolungo,45.4759635925293,8.458303451538086
3164,Vinzaglio,45.32948303222656,8.50141716003418
4001,Acceglio,44.48727798461914,6.950538158416748
4002,Aisone,44.28771209716797,7.221596240997315
4003,Alba,44.6956787109375,8.032443046569824
4004,Albaretto della Torre,44.597900390625,8.061380386352539
4005,Alto,44.11888122558594,7.990779399871826
4006,Argentera,44.37833786010742,6.949354648590088
4007,Arguello,44.58858489990234,8.098843574523926
4008,Bagnasco,44.29306793212891,8.047362327575684
4009,Bagnolo Piemonte,44.75302505493164,7.254384517669678
4010,Baldissero d'Alba,44.75463485717773,7.913754940032959
4011,Barbaresco,44.71955490112305,8.07681941986084
4012,Barge,44.72834014892578,7.347787380218506
4013,Barolo,44.61518859863281,7.94149112701416
4014,Bastia Mondovì,44.44203948974609,7.903557777404785
4015,Battifollo,44.32280349731445,8.014643669128418
4016,Beinette,44.36967468261719,7.651263236999512
4017,Bellino,44.57612991333008,6.983395576477051
4018,Belvedere Langhe,44.49928283691406,7.978792667388916
4019,Bene Vagienna,44.53535461425781,7.82605504989624
4020,Benevello,44.62940216064453,8.097577095031738
4021,Bergolo,44.54985427856445,8.177084922790527
4022,Bernezzo,44.38288879394531,7.426936626434326
4023,Bonvicino,44.5050048828125,8.015844345092773
4024,Borgomale,44.62969207763672,8.122257232666016
4025,Borgo San Dalmazzo,44.32979965209961,7.471342086791992
4026,Bosia,44.59853744506836,8.141684532165527
4027,Bossolasco,44.53222274780273,8.050836563110352
4028,Boves,44.3076171875,7.559445381164551
4029,Bra,44.70691680908203,7.825281143188477
4030,Briaglia,44.40145111083984,7.874801158905029
4032,Brondello,44.59865188598633,7.39963960647583
4033,Brossasco,44.58993148803711,7.321205139160156
4034,Busca,44.50606155395508,7.467485427856445
4035,Camerana,44.42679977416992,8.135457992553711
4036,Camo,44.6968879699707,8.18961238861084
4037,Canale,44.80025100708008,8.004868507385254
4038,Canosio,44.4206657409668,7.054118156433106
4039,Caprauna,44.11922836303711,7.94910192489624
4040,Caraglio,44.4271240234375,7.440385341644287
4041,Caramagna Piemonte,44.78561401367188,7.730398654937744
4042,Cardè,44.74012756347656,7.473184585571289
4043,Carrù,44.48333358764648,7.883333206176758
4044,Cartignano,44.4765739440918,7.284034252166748
4045,Casalgrasso,44.81666946411133,7.625124454498291
4046,Castagnito,44.75481033325195,8.051630020141602
4047,Casteldelfino,44.59213638305664,7.088819026947022
4048,Castellar,44.63058090209961,7.445252418518066
4049,Castelletto Stura,44.431396484375,7.635671138763428
4050,Castelletto Uzzone,44.49251556396484,8.189803123474121
4051,Castellinaldo,44.77549362182617,8.033270835876465
4052,Castellino Tanaro,44.42703247070313,7.987771511077881
4053,Castelmagno,44.40444564819336,7.1922926902771
